person_id,person_name,n_competitions,n_results,first_year,last_year,best_sec_mean,average_sec_mean,span
2015LUND03,Einar Kvam Lundberg,44,122,2015,2025,9.7572131147541,11.346229508196721,10
2016RADO01,Aleksa Radovanović,43,122,2016,2026,9.352868852459016,10.94172131147541,10
2016DABR03,Stanisław Dąbrowski,55,122,2016,2025,10.752295081967214,12.395573770491803,9
2017TKAC04,Oliwier Tkaczyk,48,122,2017,2026,8.423524590163934,9.901065573770492,9
2017ELEF02,Michael Eleftheriades,46,122,2017,2026,9.588852459016392,11.171557377049181,9
2018CAST17,Isaac Vergara Castillo,51,122,2018,2026,9.28762295081967,10.657131147540984,8
2018KODA01,Muhammad Faeyza Koda,46,122,2018,2026,7.397295081967213,8.663360655737705,8
2019LEEJ10,Justin Lee,70,122,2019,2026,11.795491803278688,13.699590163934426,7
2019CRIP01,Jordan Crippa,65,122,2019,2026,14.60360655737705,17.289836065573773,7
2019PERR11,Enzo Perriat,45,122,2019,2025,9.249016393442623,10.769180327868852,6
2022KLOF01,Klas Klöfver,78,122,2022,2026,17.199016393442626,20.727622950819672,4
2022KUMA05,Adhiyan Kumaresan,52,122,2022,2026,9.68655737704918,11.251803278688525,4
2022NEVE01,Kaique de Oliveira Neves,43,122,2022,2026,7.8999999999999995,9.213770491803277,4
2023ROTH06,Ryan Roth,46,122,2023,2026,8.694426229508197,10.11377049180328,3
2012JIET01,Carmen Teo Bin Jie (张斌婕),76,121,2012,2026,10.814793388429752,12.842479338842976,14
2010GAFF01,Garret von Gaffron,46,121,2010,2024,10.474132231404958,12.136363636363637,14
2009PARE02,Luis J. Iáñez,64,121,2009,2022,19.764049586776856,23.001322314049585,13
2009SAEZ01,Francisco Javier Lemes Sáez,47,121,2009,2022,11.638760330578512,13.321487603305785,13
2013VIDA03,Dominik Vidaković,45,121,2013,2026,10.015371900826445,11.608429752066115,13
2014WUBA01,Baocheng Wu (吴宝城),67,121,2014,2026,13.620578512396694,15.431735537190082,12
2014LOPE04,Antonio López,40,121,2014,2026,9.15404958677686,10.28099173553719,12
2016DORS01,Jan van Dorst,59,121,2016,2026,13.452396694214876,15.676446280991735,10
2016MAIT02,Joey Mait,55,121,2016,2026,10.878347107438016,12.786363636363637,10
2011ZVYA01,Dmitry Zvyagintsev,43,121,2011,2021,9.696528925619834,10.92586776859504,10
2017GAET01,José Antonio Gaete Rozas-Peña,62,121,2017,2026,13.254214876033057,15.182479338842974,9
2017DELG02,Kevin Antony Tello Delgado,50,121,2017,2026,11.113801652892562,13.194710743801652,9
2017WRIG03,Evan Wright,50,121,2017,2026,8.734710743801653,10.337355371900825,9
2016WUNA01,Nathan Wu,47,121,2016,2025,8.493801652892563,10.05809917355372,9
2018MING07,MinGwan Yeo (여민관),67,121,2018,2026,9.277355371900827,10.756446280991735,8
2016MEUN02,Pierre Meunier,43,121,2016,2024,7.765619834710744,9.035454545454545,8
2019FONS06,Michael Fonseca,49,121,2019,2026,9.818429752066116,11.396694214876034,7
2019BURD02,Gabriel Garber Burd,48,121,2019,2026,7.816611570247934,9.166115702479338,7
2018CHEN17,Vincent Chen,47,121,2018,2025,9.478512396694216,10.916446280991737,7
2019EYOU01,Levi Eyou,45,121,2019,2026,8.949752066115703,10.419256198347108,7
2014ANTA01,Robert Antal,46,121,2014,2020,10.802892561983471,12.594545454545456,6
2020MOCO01,Conan Mo,52,121,2020,2025,10.370413223140496,12.124628099173552,5
2022JOHA08,Leo Johansson,73,121,2022,2026,10.614793388429753,12.463636363636363,4
2022RIPP01,Luke Ripperger,60,121,2022,2026,12.793223140495869,15.084710743801653,4
2022CERR01,Luca Cerrato,41,121,2022,2026,9.65900826446281,11.376528925619834,4
2022CAPI02,Kyle Capiral,94,121,2022,2025,13.383471074380166,16.070330578512397,3
2023CLAC02,Truman Clack,55,121,2023,2026,11.34413223140496,13.658512396694215,3
2009GUIL01,Kevin Guillaumond,61,120,2009,2025,15.015416666666665,17.691333333333333,16
2007DUSS01,Lila Guéret,56,120,2007,2023,16.790583333333334,18.86916666666667,16
2009HAMO01,James Hamory,45,120,2009,2025,10.154583333333333,11.551583333333333,16
2013ZABR01,Ilya Zabrodsky,46,120,2013,2026,11.2815,13.084833333333334,13
2014QUIN03,Jhon Edison Arcila Quintero,42,120,2014,2026,10.1495,11.829,12
2008RIJK01,Hanneke Rijks,109,120,2008,2019,47.01441666666666,56.5115,11
2013LEET01,Tsung-Che Lee (李宗哲),44,120,2013,2024,9.638916666666667,11.020666666666667,11
2016MOTT01,Thibau Vander Motte,47,120,2016,2026,9.897083333333335,11.347166666666668,10
2015BALD03,Xavier Antonio Balderrama,39,120,2015,2025,9.575833333333332,11.008999999999999,10
2014PARR02,Berta García Parra,63,120,2014,2023,16.587,19.248833333333334,9
2017HERM01,Daniel Anker Hermansen,58,120,2017,2026,13.808416666666666,15.972333333333333,9
2017MATT06,Sandro Mattenberger,52,120,2017,2026,9.5855,11.401416666666668,9
2017OWEN01,Harry Owen,49,120,2017,2026,11.55775,13.391250000000001,9
2017DAVI01,Isaac Davies,44,120,2017,2026,8.809083333333332,10.031833333333333,9
2017MAND13,Francisco Moraes Mandalozzo,42,120,2017,2026,7.614916666666667,8.831333333333333,9
2017MALO02,Elias Malomgré,65,120,2017,2025,15.17325,17.95716666666667,8
2018MACA02,Nicole Jnus Macalalad,53,120,2018,2026,8.444833333333333,9.852,8
2007SUNT01,Timothy Sun,42,120,2007,2015,11.426,12.372416666666668,8
2019GEET02,Tyler Gee,37,120,2019,2026,8.2705,9.4795,7
2020GROD01,Szymon Grodzki,56,120,2020,2026,9.59225,11.3435,6
2021BEDN01,Kinga Bednarska,53,120,2021,2026,8.940750000000001,10.33075,5
2021YEZI01,Ziyu Ye (叶梓渝),39,120,2021,2026,6.035,6.900166666666666,5
2023ZAST01,Szymon Zastawny,44,120,2023,2026,8.063416666666667,9.374,3
2023GONZ18,Aragon Martin Gonzales,43,120,2023,2026,6.701,7.83525,3
2022TALA03,Valentina Trinca Talalin,39,120,2022,2025,9.492916666666668,10.955,3
2010LAND01,Angel Arrioja Landa,51,119,2010,2026,11.595294117647057,12.932689075630252,16
2012MAUR01,Jonathan Mauroy,41,119,2012,2026,10.391932773109245,11.957310924369748,14
2013SUCH02,Chengming Su (苏成明),56,119,2013,2025,11.052016806722689,13.052521008403362,12
2011BEAT01,Raúl Low Beattie,49,119,2011,2023,12.187058823529412,14.267899159663866,12
2013MIRA02,Matheus Barbosa de Miranda,41,119,2013,2025,9.101344537815125,10.702773109243697,12
2010YOUY01,Yongting You (尤永庭),40,119,2010,2022,9.233193277310924,10.582857142857142,12
2015TAKA05,Yusuke Takada (高田祐介),66,119,2015,2026,10.752689075630252,12.488403361344536,11
2014YANG35,Eric Yang,46,119,2014,2025,8.313025210084033,9.685546218487394,11
2017BOHN01,Jack Bohning,45,119,2017,2026,7.910588235294118,9.308991596638656,9
2018GUER09,Héctor Haro Guerrero,54,119,2018,2026,12.35890756302521,14.639075630252101,8
2018JEHA01,Samuel Jehanno,54,119,2018,2026,10.338235294117647,12.04453781512605,8
2018ZEMT01,Maksim Zemtšihhin,47,119,2018,2026,9.62747899159664,11.071008403361345,8
2013SUKA01,Kai Su (苏锴),38,119,2013,2021,8.42966386554622,9.793613445378151,8
2019TORR16,Gavin Torreflores,42,119,2019,2026,8.054033613445378,9.438319327731094,7
2021SEUF01,Toby Seufert,36,119,2021,2026,6.358655462184873,7.400756302521009,5
2022BUTL02,Kellan Butler,46,119,2022,2026,9.35436974789916,10.743193277310924,4
2022CORB03,Leonardo Corbelli,40,119,2022,2026,8.44672268907563,9.445126050420168,4
2022HAIN04,Cillian Hainbach,39,119,2022,2026,6.902941176470589,8.118067226890757,4
2010XIAO01,Yen-Pin Xiao (蕭彥平),55,118,2010,2026,9.999152542372881,11.484576271186441,16
2009AZIZ02,Muhammad Hariz Bin Azizan,41,118,2009,2025,8.25093220338983,9.597627118644068,16
2014JIAN10,Leia Jiang,49,118,2014,2026,10.879406779661016,12.56771186440678,12
2014BLAI02,Mayron Blain,44,118,2014,2026,9.497627118644068,11.061525423728813,12
2013ANIR01,Hari Anirudh,59,118,2013,2024,15.077457627118646,16.42898305084746,11
2015PERU02,Vittorio Maria Perucatti,43,118,2015,2026,11.100169491525422,13.069745762711865,11
2016HOFF06,Brad Hoffman,65,118,2016,2026,12.319491525423729,14.585169491525424,10
2016CHEU04,Andy Mok Man Cheuk (莫文卓),42,118,2016,2026,7.651525423728813,8.800508474576272,10
2014OHLE01,Simone Ohler,64,118,2014,2023,16.35084745762712,18.867033898305085,9
2017FARA06,Muhtasim Al-Farabi,55,118,2017,2026,10.081186440677966,11.817627118644069,9
2016DEMU01,Chloé Demuynck,53,118,2016,2025,10.52415254237288,11.941949152542374,9
2017MADR01,Maximiliano Perez Madrid,48,118,2017,2026,10.156949152542373,11.830169491525425,9
2018SUAR04,Antonio Adorno Suarez,50,118,2018,2026,11.77635593220339,13.941016949152543,8
2018DESH04,Spursh Deshpande (स्पर्श देशपांडे),49,118,2018,2026,9.695169491525423,11.251186440677968,8
2021WARC01,Dominika Warchoł,64,118,2021,2026,12.64322033898305,14.81084745762712,5
2021DENK01,Michał Denkiewicz,58,118,2021,2026,11.115593220338983,13.002627118644067,5
2019LAWS01,Quinn Lawson,49,118,2019,2024,9.68406779661017,11.139237288135593,5
2021DRUD01,Wiebke Drude,49,118,2021,2026,13.826186440677967,15.777457627118643,5
2021SCHE03,Bosse Schelander,46,118,2021,2026,9.193389830508474,10.775847457627119,5
2022KUMA30,Thamaneeswar Sathesh Kumar,43,118,2022,2026,8.126186440677966,9.446525423728813,4
2023LJUB01,Michael Liubarets,39,118,2023,2026,6.925084745762711,8.227372881355933,3
2008TURN02,Steven Turner,65,117,2008,2025,14.392820512820514,16.817692307692308,17
2008LEEF01,Felix Lee,55,117,2008,2024,12.085982905982906,13.763760683760683,16
2009METH01,Brady Metherall,60,117,2009,2024,13.195384615384615,15.293333333333333,15
2010KOHL02,Erwan Kohler,45,117,2010,2025,12.057094017094018,13.83222222222222,15
2014TANA01,Takayuki Tanaka (田中隆喜),68,117,2014,2026,10.517777777777777,12.377350427350429,12
2014OKAD01,Noriyuki Okada (岡田典之),58,117,2014,2026,9.904615384615385,11.436837606837607,12
2014MUKH04,Arghadeep Mukherjee,54,117,2014,2026,10.69008547008547,12.248547008547009,12
2014IBAR01,Sergio Andres Guillen Ibarra,37,117,2014,2026,9.325811965811965,10.671709401709402,12
2016WIJS01,Victor Wijsman,48,117,2016,2026,10.163076923076922,11.832735042735044,10
2016COSS01,Dylan Cossin,44,117,2016,2026,8.008290598290598,9.163076923076922,10
2015FAVA01,Alessandro Fava,42,117,2015,2025,10.16940170940171,11.385299145299145,10
2017PIET01,Kristiāns Pietkuns,46,117,2017,2026,10.247863247863247,11.915213675213675,9
2017TOST01,Alexander Tosting,39,117,2017,2026,8.185470085470087,9.626752136752136,9
2018ZYNE01,Arkadiusz Żynel,55,117,2018,2026,10.841709401709402,12.264871794871794,8
2012CORO01,Giovanny Coronado,47,117,2012,2020,12.845726495726495,14.297179487179488,8
2017VNKA01,Rūdolfs Vīnkalns,46,117,2017,2025,10.234700854700854,11.78034188034188,8
2016MANZ01,Jack Manzo,44,117,2016,2024,9.347435897435899,10.657350427350428,8
2019ZENG10,Wei-Ming Zeng (曾唯銘),42,117,2019,2026,7.872991452991453,9.080170940170941,7
2020GLAJ01,Nathan Glajch,50,117,2020,2026,8.405299145299145,9.888034188034188,6
2020KOPE01,Michał Kopeć,49,117,2020,2026,8.806581196581197,10.361367521367521,6
2011MIEN01,Kamil Mieńko,47,117,2011,2017,11.39034188034188,12.976068376068376,6
2020BERM02,Adam Bermingham,44,117,2020,2026,11.114102564102563,13.125470085470086,6
2021LUIZ01,Jhersson Cabezas Luizaga,45,117,2021,2026,11.491452991452991,13.456239316239316,5
2021KOZA01,Maciej Kozar,42,117,2021,2026,8.402564102564103,9.934358974358974,5
2022SLIW01,Filip Śliwa,48,117,2022,2026,8.545042735042735,9.967435897435898,4
2022BROW01,Jacob Sherwen Brown,41,117,2022,2026,8.326324786324786,9.825470085470085,4
2023AVEN01,Jeshua Emmanuel Avendaño,64,117,2023,2026,19.639914529914527,23.61982905982906,3
2023ZALA03,Gergő Zalán Molnár,44,117,2023,2026,6.863846153846154,8.176581196581196,3
2005PERN01,Casey Tharpe,54,116,2005,2026,15.138275862068966,16.89112068965517,21
2012KUMA02,Akula Sai Kumar,65,116,2012,2026,15.099396551724137,17.225172413793103,14
2009CHAN04,Fangyuan Chang (常方圆),111,116,2014,2026,25.404396551724137,29.848103448275864,12
2014SRIV05,Somya Srivastava,108,116,2014,2026,36.75715517241379,42.613362068965515,12
2014MAGA02,Benjamin Sanchez Magaña,50,116,2014,2026,9.189137931034484,10.903189655172413,12
2013RASK01,Samantha Raskind,44,116,2013,2025,10.220862068965518,11.746293103448275,12
2014MATH02,Carsten Matheus,45,116,2014,2025,11.649137931034483,13.278362068965517,11
2016NANK01,Chris Nankervis,69,116,2016,2026,16.14198275862069,19.194827586206895,10
2014CAIL01,Lincheng Cai (蔡林成),62,116,2014,2024,12.737844827586207,14.572672413793104,10
2016PRES04,Matt Prestwich,51,116,2016,2026,12.230689655172414,13.734827586206897,10
2017HADE01,Rustin Haderlie,49,116,2017,2026,10.587672413793104,12.39853448275862,9
2017BEVA01,Thomas Bevan,39,116,2017,2026,8.487155172413793,9.796551724137931,9
2018PERE37,Francia Perez,116,116,2018,2026,63.103965517241384,74.63241379310345,8
2018SHAK02,Sujai Shakthivel,51,116,2018,2026,10.380603448275863,11.971120689655173,8
2018HABE02,Jens Haber,44,116,2018,2026,9.194827586206896,10.732931034482759,8
2018CEPI01,Tomasz Cepil,46,116,2018,2025,8.363706896551724,9.660862068965518,7
2020FRAS02,Daniel Fraser,45,116,2020,2026,9.657758620689656,11.275258620689655,6
2020PALL01,Oliver Pällo,45,116,2020,2026,8.885689655172413,10.348620689655172,6
2021PIOR01,Wojciech Piórczyński,42,116,2021,2026,8.123879310344828,9.223706896551725,5
2022MONT31,Javier Lizama Montoya,63,116,2022,2026,15.891896551724138,18.701120689655173,4
2022MANG07,Jacob Vincent Vicente Mangosing,47,116,2022,2026,8.751551724137931,10.389051724137932,4
2015BUAT01,Witali Bułatow,61,116,2015,2018,13.890258620689655,16.00706896551724,3
2022CHIU06,Daniel Chiu,38,116,2022,2025,8.860603448275862,10.26646551724138,3
2008PEPK01,Marek Pepke,63,115,2008,2026,13.076086956521738,15.11704347826087,18
2009BRUN03,Joshua Brungar,71,115,2009,2024,17.60669565217391,20.53504347826087,15
2010IBAR01,Jerónimo Ibarra Bernal,40,115,2010,2024,10.512782608695652,12.163130434782609,14
2013VEGA03,Cristian Ezequiel Vega,71,115,2013,2026,19.312695652173915,23.596521739130434,13
2016ESPI01,Axel Elias Espinoza Ribera,43,115,2016,2026,9.632173913043479,11.320434782608695,10
2015VANL01,Luke Van Laningham,42,115,2015,2025,8.357217391304347,9.63886956521739,10
2017TEIC01,Cyril Teichmann,56,115,2017,2026,12.292260869565217,14.454434782608695,9
2017KOCH08,Tyler Kochy,57,115,2017,2025,10.59582608695652,12.565826086956521,8
2018DUTH01,Manu Dutheil,49,115,2018,2026,10.612,12.14495652173913,8
2017HUYN05,Aaron Huynh,39,115,2017,2025,6.887478260869565,8.15513043478261,8
2019IGNA05,Javier Ignacio,50,115,2019,2026,8.071043478260869,9.394434782608695,7
2019BREM02,Daniel Brem,46,115,2019,2026,8.654695652173913,10.182869565217391,7
2021ZHAN01,Bofan Zhang (张博藩),40,115,2021,2026,5.538347826086956,6.615304347826087,5
2022SAHL02,Jack Belloni Sahlin,79,115,2022,2026,13.748434782608696,16.18286956521739,4
2022GONZ04,Carlos Cascos González,44,115,2022,2026,8.961739130434783,10.360434782608696,4
2015KOVA07,Nikita Kovalchuk (Нікіта Ковальчук),38,115,2015,2019,9.13582608695652,10.665478260869564,4
2014HUTF01,Frederik Hutfleß,42,114,2014,2026,9.890526315789474,11.539736842105263,12
2015SETT01,Fabian Settelen,59,114,2015,2026,14.585,16.998684210526314,11
2015WOYT01,Ryan Woytowitz,56,114,2015,2026,9.508947368421053,11.17701754385965,11
2015ACHA01,Leon Achata,38,114,2015,2026,9.60201754385965,11.322280701754385,11
2016VERD05,Santiago Borrego Verde,60,114,2016,2026,14.855350877192983,17.140263157894736,10
2010CHIU01,Samuel Chiu,49,114,2010,2019,11.745087719298246,13.595877192982456,9
2017CUES02,Luis Fernando Aldás Cuestas,45,114,2017,2026,12.22859649122807,14.139649122807018,9
2017HUAN07,Marcelo Nuñez,36,114,2017,2026,8.994298245614035,10.37719298245614,9
2015DASA02,Aniket Das,51,114,2015,2023,11.823421052631579,13.666052631578948,8
2018MADR02,Maxime Madrzyk,51,114,2018,2026,9.882719298245615,11.472456140350877,8
2018SLAV01,Nikita Slavinski,47,114,2018,2026,10.147894736842105,11.704122807017544,8
2014GUOY04,Yuxuan Guo (郭雨轩),44,114,2014,2021,9.462894736842106,10.90482456140351,7
2018KITA03,Jakob Kitak,40,114,2019,2026,9.539298245614034,11.447105263157894,7
2019MUET01,Michael Muething,40,114,2019,2026,8.521228070175438,9.907894736842104,7
2021ABER01,Joel Aber,51,114,2021,2026,9.998333333333333,11.863859649122807,5
2021MAJC01,Jakub Majchrzak,47,114,2021,2026,8.97140350877193,10.42877192982456,5
2022ANDE01,Mitchell Anderson,49,114,2022,2026,11.177192982456141,12.896578947368422,4
2022DEGE01,Camilo DeGeest,45,114,2022,2025,9.919824561403509,11.641403508771928,3
2023LARR09,Aitor Ibañez Larrea,43,114,2023,2026,9.348245614035088,10.988245614035089,3
2023CAST30,Martin Castillo,41,114,2023,2026,8.87877192982456,10.585438596491228,3
2010GRAB01,Daniel Grabski,49,113,2010,2026,11.323362831858407,13.20991150442478,16
2010STAS01,Vasily Stasyev,64,113,2010,2022,18.009026548672566,20.686371681415928,12
2014MUNJ02,Jihu Mun (문지후),48,113,2014,2026,9.31008849557522,10.546637168141594,12
2015XIET01,Tim Xie,56,113,2015,2026,11.635309734513275,13.830530973451326,11
2008NADU01,Deven Nadudvari,49,113,2008,2019,11.366725663716815,13.180973451327434,11
2014SAID02,Alfred Saidlo,43,113,2014,2025,11.036283185840707,12.940973451327434,11
2013MONR01,Nicolás Shwkyng Monroy,40,113,2013,2024,10.626371681415929,12.262389380530974,11
2015RISC01,Àlex Domingo Risco,63,113,2015,2025,14.18362831858407,16.406194690265487,10
2016SIUM01,Marcus Siu,38,113,2016,2026,9.719999999999999,11.215309734513273,10
2016MAXE01,Ricardo Maxera,44,113,2016,2025,11.383805309734514,13.504424778761061,9
2017ENGE01,Amiel Engel,44,113,2017,2026,9.392389380530973,10.609646017699117,9
2017CORI01,Leonardo José Hilario Cori,38,113,2017,2026,10.022831858407079,11.84070796460177,9
2016KIEB01,Midas Kiebert,46,113,2016,2024,10.31504424778761,11.941504424778762,8
2018NARA14,Mihir Narayan,39,113,2018,2026,6.813362831858407,7.815663716814159,8
2019TRAN04,Stanley Tran,56,113,2019,2026,9.93,11.287522123893805,7
2019BELL10,Jack Bellomy,42,113,2019,2026,7.4156637168141595,8.709026548672567,7
2015CABE01,Rodrigo Cabezas,38,113,2015,2021,8.993539823008849,10.73433628318584,6
2021CARL01,Alve Carlqvist,50,113,2021,2026,8.056194690265487,9.520530973451327,5
2021LEUK01,Lisa Leukemans,47,113,2021,2026,11.387699115044247,13.33513274336283,5
2022VRAB01,Oana-Simona Vrabie,61,113,2022,2026,16.77345132743363,19.609026548672567,4
2022TICK01,Pierce Tickle,57,113,2022,2026,13.761327433628319,16.20778761061947,4
2022PISC01,Giovanni Pische,41,113,2022,2026,11.27212389380531,13.148053097345134,4
2022LIRU02,Ruichen Li,46,113,2022,2025,9.626814159292035,11.41646017699115,3
2023DESP01,Shiloh D'Espyne,46,113,2023,2026,9.139646017699114,10.739115044247788,3
2023DIOM01,Alessandro Diomampo,46,113,2023,2026,8.416106194690265,9.768141592920353,3
2003HARD01,Chris Hardwick,50,112,2003,2025,13.886875,14.726339285714285,22
2008MAND01,Nikhil Mande,44,112,2008,2026,13.994642857142859,15.391517857142857,18
2009LIUY03,Yiming Liu (刘一鸣),49,112,2009,2026,11.240714285714287,12.872857142857143,17
2009TATD01,Derek Tat,49,112,2009,2026,9.821875,11.654375,17
2012ELKH01,Nizar El-Khatib (Нізар Ель-Хатіб),45,112,2012,2026,10.627053571428572,12.477857142857143,14
2012TRZA01,Piotr Trząski,68,112,2012,2025,15.575357142857143,18.65892857142857,13
2013MICK01,Emil Mickein,52,112,2013,2026,14.766339285714285,17.264642857142857,13
2014STRA03,Felix Strasser,48,112,2014,2026,12.743214285714286,14.781517857142857,12
2011SOLA01,Jose Angel Montesa Solaz,40,112,2011,2023,12.427142857142856,14.370267857142858,12
2011SANC02,Dario Roa Sánchez,36,112,2011,2023,7.868482142857142,9.238482142857142,12
2015NIMA04,Ojas Nimaje,52,112,2015,2026,10.42955357142857,11.987678571428571,11
2015KHAN18,Muhammed Shehzad Khan,43,112,2015,2026,9.21455357142857,10.723214285714286,11
2014TAMI01,Roy Tamir,40,112,2014,2025,8.304107142857143,9.669285714285715,11
2016TRAS01,Finn Trass,44,112,2016,2026,8.640178571428573,10.096964285714284,10
2009IOVA01,Massimiliano Iovane,38,112,2009,2019,9.718125,11.21517857142857,10
2016HRYN02,Vladyslav Hryniuk (Владислав Гринюк),37,112,2016,2026,7.760446428571428,9.203482142857142,10
2017LIXU06,Xulang Li (黎旭朗),38,112,2017,2026,7.359375,8.527678571428572,9
2016ESCR01,Miguel Sánchez Escribano,88,112,2016,2024,28.20705357142857,33.70116071428571,8
2011YUAN05,Lang Yuan (袁朗),48,112,2011,2019,11.413035714285714,13.09375,8
2018SHEN07,Mengfei Shen (沈梦非),48,112,2018,2026,11.399196428571429,13.010714285714286,8
2014CABR07,Daniel Guardado Cabral,42,112,2014,2022,10.174999999999999,11.641517857142857,8
2019HSIE04,Wei-Chen Hsieh (謝維宸),44,112,2019,2026,8.287767857142857,9.87375,7
2011KOWA01,Marcin Kowalczyk,47,112,2011,2017,11.832410714285714,13.558035714285714,6
2020MCDO01,Jack McDougall,42,112,2020,2026,8.424821428571429,9.87125,6
2021ROBE04,Regan Roberts,45,112,2021,2026,10.278392857142858,11.83767857142857,5
2015PABR01,Ujjawal Pabreja,38,112,2015,2020,8.3425,10.056785714285713,5
2022OZYN01,Stanisław Ożyński,56,112,2022,2026,11.269732142857142,13.565714285714284,4
2022DOMI02,Blanca Hidalgo Domingo,51,112,2022,2026,12.499017857142858,14.367142857142856,4
2022CIAM01,Giulio Beniamino Ciampa,48,112,2022,2026,9.761964285714285,11.31669642857143,4
2022KIRS01,James Kirschner,43,112,2022,2026,9.412053571428572,10.843571428571428,4
2022KOPE01,Atilla Kopecky,42,112,2022,2026,11.585089285714286,13.449017857142858,4
2022KUIJ01,Raphael Eduardo Kuijpers,42,112,2022,2026,9.91,11.624196428571429,4
2008YUNS02,Yunsu Nam (남윤수),59,111,2008,2025,11.172612612612614,12.046666666666667,17
2011WRIG01,Chris Wright,51,111,2011,2026,14.635135135135135,17.05072072072072,15
2010VYNN01,Ivan Vynnyk (Іван Винник),38,111,2010,2025,8.875945945945945,10.108018018018019,15
2013GUER03,Leo Guernion,50,111,2013,2026,12.483693693693693,14.558738738738738,13
2015JAIN21,Saiyam Jain,77,111,2015,2026,14.764054054054053,17.179369369369372,11
2015ZHEN17,Michael Zheng,49,111,2015,2026,9.384864864864864,10.917297297297297,11
2015WILS05,Ryland Wilson,43,111,2015,2026,8.41954954954955,10.007837837837837,11
2015ANDA01,Daryl Tan Hong An,36,111,2015,2026,7.191081081081081,8.319099099099098,11
2016CHOW04,Waden Cho,48,111,2016,2026,9.407027027027027,10.995225225225225,10
2016HONG03,Yoochan Hong (홍유찬),46,111,2016,2026,7.3810810810810805,8.768378378378378,10
2016AUST04,Tommas Austin-Milne,39,111,2016,2026,9.082522522522522,10.501531531531532,10
2016HYTT01,Kari Hyttinen,38,111,2016,2026,8.161891891891893,9.634954954954955,10
2007CERP02,Renan Mondini Cerpe,37,111,2007,2017,13.130900900900901,15.592882882882883,10
2017CARI02,Ivan Keith Cariaga,72,111,2017,2026,11.786306306306306,13.829909909909908,9
2016CLAR01,Maggie Clark,56,111,2016,2025,11.064504504504505,12.731981981981981,9
2012ADLO01,Aramayis Adloyan (Արամայիս Ադլոյան),45,111,2012,2021,11.77054054054054,13.64036036036036,9
2018SZUS01,Eddie Szuster,58,111,2018,2026,12.793603603603604,15.139279279279279,8
2018HARR12,Brandon Harris,47,111,2018,2026,10.241261261261261,12.184504504504504,8
2011PIHE01,Raphaël Pihet,45,111,2011,2019,10.467387387387388,12.11963963963964,8
2018BUDH01,Yash Budhiraja,44,111,2018,2026,9.529639639639639,11.11864864864865,8
2018DAMK01,Fabian Damke,41,111,2018,2026,9.685945945945948,11.254774774774775,8
2018CHAN05,Dylan Chan,47,111,2018,2025,8.614594594594594,10.199099099099099,7
2019CHRI17,Nicolas Køster Christensen,44,111,2019,2026,9.368198198198197,10.942072072072072,7
2019VILL03,Brandon Villadolid,43,111,2019,2026,8.504774774774775,10.266666666666666,7
2018WEYE01,Peter Weyers,41,111,2018,2025,7.82981981981982,9.260900900900902,7
2022CHEN19,Jeff Chen,53,111,2022,2026,10.072702702702703,11.83945945945946,4
2022SZCZ03,Johanna Szczesny,44,111,2022,2026,12.465765765765767,14.15081081081081,4
2023CHEN30,Zhen Chen (陈震),35,111,2023,2026,5.1655855855855854,6.076846846846847,3
2007COMP01,Emile Compion,61,110,2007,2025,15.565181818181818,17.794454545454546,18
2010DELA01,Brandon Delacruz,47,110,2010,2025,10.769818181818183,12.26,15
2014TVER01,Henrik Tvervåg,47,110,2014,2026,12.598636363636363,15.293272727272727,12
2012MAMP01,Giles Mampaey,41,110,2012,2024,11.655818181818182,13.626636363636365,12
2013RUIX02,Xiaobin Rui (芮晓彬),40,110,2013,2025,9.46309090909091,10.782,12
2014RUIZ10,Kevin Arturo Huamán Ruiz,39,110,2014,2026,10.924454545454546,12.540818181818182,12
2015YORK01,Daniel York,50,110,2015,2026,10.846727272727273,12.61890909090909,11
2009MCMA01,Tim McMahon,66,110,2009,2019,19.24972727272727,22.786636363636365,10
2015DJAN01,Govend Avgerinos Djangoi,41,110,2015,2025,9.070272727272727,10.655909090909091,10
2016SOTI01,Jorge Alfageme Sotillos,38,110,2016,2026,9.944090909090908,11.551909090909092,10
2017DAND01,Pranav Dandgaval,56,110,2017,2026,11.129272727272728,12.883,9
2013FATE01,Michael Yoo Fatemi,49,110,2013,2022,10.902727272727272,12.940000000000001,9
2007TAMA02,John Tamanas,41,110,2007,2016,12.552090909090909,14.550999999999998,9
2018CLEM05,Griffin Clem,50,110,2018,2026,10.204727272727272,12.271181818181818,8
2018CHOE02,Ethan Cho,42,110,2018,2026,8.242181818181818,9.715636363636364,8
2019BERG08,Teodor Bergman,57,110,2019,2026,10.362363636363636,12.413636363636364,7
2019SOTT01,Andrew Sotto,51,110,2019,2026,11.767727272727273,14.178272727272727,7
2015CHEN56,Yu-Kai Chen (陳宇楷),41,110,2015,2022,9.61709090909091,11.129181818181818,7
2019SANC20,Samuel Martinez Sanchez,38,110,2019,2026,9.989272727272727,11.694090909090908,7
2019CSEN01,Bálint Csengő,36,110,2019,2026,7.7850909090909095,8.903636363636364,7
2020COOK03,Ada Cooke,51,110,2020,2026,14.380727272727274,16.505636363636366,6
2020LIAN05,Oscar Liang,51,110,2020,2026,12.908909090909091,15.07090909090909,6
2021BACK01,Jack Larsson Backsell,37,110,2021,2026,7.509909090909091,8.909272727272727,5
