person_id,person_name,model,seq_index,competition_date,observed_seconds,predicted_seconds,residual_seconds
2003BRUC01,Ron van Bruchem,exponential,93,2009-02-21,14.64,15.346679614502133,-0.7066796145021321
2003BRUC01,Ron van Bruchem,exponential,94,2009-02-28,15.12,15.341898689509943,-0.22189868950994374
2003BRUC01,Ron van Bruchem,exponential,95,2009-02-28,16.01,15.337306859454266,0.6726931405457357
2003BRUC01,Ron van Bruchem,exponential,96,2009-02-28,17.79,15.332896645260425,2.4571033547395746
2003BRUC01,Ron van Bruchem,exponential,97,2009-03-14,17.19,15.328660863665787,1.8613391363342142
2003BRUC01,Ron van Bruchem,exponential,98,2009-03-14,15.54,15.324592615519807,0.21540738448019248
2003BRUC01,Ron van Bruchem,exponential,99,2009-04-25,15.17,15.320685274546836,-0.1506852745468361
2003BRUC01,Ron van Bruchem,exponential,100,2009-04-25,15.88,15.316932476553395,0.5630675234466054
2003BRUC01,Ron van Bruchem,exponential,101,2009-04-25,16.86,15.313328109062308,1.5466718909376915
2003BRUC01,Ron van Bruchem,exponential,102,2009-07-11,15.56,15.309866301356829,0.2501336986431717
2003BRUC01,Ron van Bruchem,exponential,103,2009-07-11,17.4,15.306541414918538,2.0934585850814607
2003BRUC01,Ron van Bruchem,exponential,104,2009-07-11,16.31,15.30334803424346,1.0066519657565394
2003BRUC01,Ron van Bruchem,exponential,105,2009-09-12,14.08,15.300280958021387,-1.2202809580213874
2003BRUC01,Ron van Bruchem,exponential,106,2009-09-12,15.5,15.297335190664114,0.20266480933588582
2003BRUC01,Ron van Bruchem,exponential,107,2009-09-12,14.0,15.294505934168713,-1.294505934168713
2003BRUC01,Ron van Bruchem,exponential,108,2009-10-09,16.51,15.291788580302667,1.2182114196973348
2003BRUC01,Ron van Bruchem,exponential,109,2009-10-17,15.51,15.289178703098063,0.22082129690193675
2003BRUC01,Ron van Bruchem,exponential,110,2009-10-17,14.99,15.286672051642684,-0.29667205164268395
2003BRUC01,Ron van Bruchem,exponential,111,2009-10-24,14.6,15.284264543156205,-0.6842645431562051
2003BRUC01,Ron van Bruchem,exponential,112,2009-10-24,13.51,15.281952256340247,-1.7719522563402474
2003BRUC01,Ron van Bruchem,exponential,113,2009-11-14,14.51,15.279731424991457,-0.7697314249914573
2003BRUC01,Ron van Bruchem,exponential,114,2009-11-14,14.45,15.277598431867192,-0.8275984318671927
2003BRUC01,Ron van Bruchem,exponential,115,2009-11-14,14.39,15.27554980279383,-0.8855498027938289
2003BRUC01,Ron van Bruchem,exponential,116,2009-11-21,16.19,15.273582201008114,0.9164177989918869
2003BRUC01,Ron van Bruchem,exponential,117,2009-11-21,15.24,15.271692421722305,-0.03169242172230469
2003BRUC01,Ron van Bruchem,exponential,118,2009-11-21,15.32,15.26987738690428,0.05012261309571997
2003BRUC01,Ron van Bruchem,exponential,119,2009-12-12,13.59,15.268134140264117,-1.6781341402641168
2003BRUC01,Ron van Bruchem,exponential,120,2009-12-12,16.43,15.266459842438937,1.1635401575610622
2003BRUC01,Ron van Bruchem,exponential,121,2009-12-12,15.83,15.264851766368224,0.5651482336317759
2003BRUC01,Ron van Bruchem,exponential,122,2010-01-16,14.15,15.263307292852035,-1.113307292852035
2003BRUC01,Ron van Bruchem,exponential,123,2010-01-16,16.0,15.261823906284912,0.7381760937150883
2003BRUC01,Ron van Bruchem,exponential,124,2010-02-20,14.83,15.260399190558513,-0.4303991905585125
2003BRUC01,Ron van Bruchem,exponential,125,2010-02-20,15.51,15.259030825126308,0.25096917487369197
2003BRUC01,Ron van Bruchem,exponential,126,2010-03-06,14.76,15.25771658122392,-0.49771658122392104
2003BRUC01,Ron van Bruchem,exponential,127,2010-03-06,14.98,15.256454318238967,-0.27645431823896693
2003BRUC01,Ron van Bruchem,exponential,128,2010-04-17,16.34,15.255241980224474,1.084758019775526
2003BRUC01,Ron van Bruchem,exponential,129,2010-04-17,16.51,15.254077592550187,1.2559224074498143
2003BRUC01,Ron van Bruchem,exponential,130,2010-04-24,19.91,15.252959258686346,4.657040741313654
2003BRUC01,Ron van Bruchem,exponential,131,2010-04-24,15.96,15.251885157114648,0.7081148428853528
2003BRUC01,Ron van Bruchem,exponential,132,2010-05-22,14.75,15.25085353836141,-0.5008535383614099
2003BRUC01,Ron van Bruchem,exponential,133,2010-05-22,15.12,15.24986272214805,-0.12986272214805084
2003BRUC01,Ron van Bruchem,exponential,134,2010-05-22,17.44,15.248911094654291,2.19108890534571
2003BRUC01,Ron van Bruchem,exponential,135,2010-06-13,15.19,15.247997105889608,-0.05799710588960849
2003BRUC01,Ron van Bruchem,exponential,136,2010-06-13,18.37,15.247119267168632,3.1228807328313692
2003BRUC01,Ron van Bruchem,exponential,137,2010-06-13,16.58,15.246276148686414,1.333723851313584
2003BRUC01,Ron van Bruchem,exponential,138,2010-07-24,14.59,15.245466377189587,-0.6554663771895868
2003BRUC01,Ron van Bruchem,exponential,139,2010-07-24,16.38,15.244688633739639,1.1353113662603604
2003BRUC01,Ron van Bruchem,exponential,140,2010-09-03,15.29,15.243941651564658,0.0460583484353414
2003BRUC01,Ron van Bruchem,exponential,141,2010-09-03,14.95,15.243224213996042,-0.2932242139960426
2003BRUC01,Ron van Bruchem,exponential,142,2010-09-11,15.12,15.242535152486811,-0.12253515248681168
2003BRUC01,Ron van Bruchem,exponential,143,2010-09-11,14.45,15.241873344708301,-0.7918733447083017
2003BRUC01,Ron van Bruchem,exponential,144,2010-10-01,16.52,15.241237712722146,1.2787622872778535
2003BRUC01,Ron van Bruchem,exponential,145,2010-10-09,14.46,15.24062722122455,-0.7806272212245489
2003BRUC01,Ron van Bruchem,exponential,146,2010-10-09,14.64,15.240040875860007,-0.6000408758600067
2003BRUC01,Ron van Bruchem,exponential,147,2010-10-16,13.82,15.239477721601716,-1.4194777216017158
2003BRUC01,Ron van Bruchem,exponential,148,2010-10-16,17.73,15.238936841196058,2.491063158803943
2003BRUC01,Ron van Bruchem,exponential,149,2010-11-13,16.09,15.238417353668583,0.8515826463314173
2003BRUC01,Ron van Bruchem,exponential,150,2010-11-13,16.42,15.237918412889108,1.1820815871108934
2003BRUC01,Ron van Bruchem,exponential,151,2011-01-14,15.3,15.237439206193557,0.06256079380644408
2003BRUC01,Ron van Bruchem,exponential,152,2011-01-14,13.6,15.2369789530603,-1.6369789530603
2003BRUC01,Ron van Bruchem,exponential,153,2011-01-14,21.37,15.23653690383887,6.133463096161131
2003BRUC01,Ron van Bruchem,exponential,154,2011-04-02,14.73,15.236112338528942,-0.5061123385289417
2003BRUC01,Ron van Bruchem,exponential,155,2011-04-02,16.55,15.235704565607612,1.3142954343923883
2003BRUC01,Ron van Bruchem,exponential,156,2011-04-09,18.59,15.235312920903059,3.3546870790969407
2003BRUC01,Ron van Bruchem,exponential,157,2011-04-09,15.44,15.234936766512758,0.2050632334872411
2003BRUC01,Ron van Bruchem,exponential,158,2011-05-07,12.62,15.234575489764476,-2.6145754897644764
2003BRUC01,Ron van Bruchem,exponential,159,2011-05-07,16.52,15.234228502218365,1.285771497781635
2003BRUC01,Ron van Bruchem,exponential,160,2011-05-07,15.79,15.233895238708524,0.5561047612914756
2003BRUC01,Ron van Bruchem,exponential,161,2011-09-01,15.82,15.233575156422472,0.5864248435775288
2003BRUC01,Ron van Bruchem,exponential,162,2011-09-01,13.9,15.233267734017018,-1.3332677340170171
2003BRUC01,Ron van Bruchem,exponential,163,2011-09-01,14.82,15.232972470769122,-0.41297247076912136
2003BRUC01,Ron van Bruchem,exponential,164,2011-10-08,13.91,15.23268888576031,-1.3226888857603107
2003BRUC01,Ron van Bruchem,exponential,165,2011-10-08,14.08,15.232416517093386,-1.1524165170933856
2003BRUC01,Ron van Bruchem,exponential,166,2011-10-08,15.41,15.23215492114008,0.17784507885992085
2003BRUC01,Ron van Bruchem,exponential,167,2011-10-14,13.23,15.231903671818495,-2.0019036718184946
2003BRUC01,Ron van Bruchem,exponential,168,2011-10-14,14.91,15.231662359899104,-0.3216623598991042
2003BRUC01,Ron van Bruchem,exponential,169,2011-10-29,13.63,15.231430592338214,-1.6014305923382128
2003BRUC01,Ron van Bruchem,exponential,170,2011-10-29,13.51,15.231207991637769,-1.721207991637769
2003BRUC01,Ron van Bruchem,exponential,171,2011-11-19,17.12,15.230994195230508,1.8890058047694929
2003BRUC01,Ron van Bruchem,exponential,172,2011-11-19,14.75,15.23078885488941,-0.4807888548894095
2003BRUC01,Ron van Bruchem,exponential,173,2011-11-19,15.13,15.230591636160517,-0.10059163616051592
2003BRUC01,Ron van Bruchem,exponential,174,2011-12-10,15.24,15.230402217818176,0.009597782181824499
2003BRUC01,Ron van Bruchem,exponential,175,2011-12-10,14.65,15.230220291341839,-0.5802202913418384
2003BRUC01,Ron van Bruchem,exponential,176,2011-12-17,14.43,15.230045560413549,-0.8000455604135492
2003BRUC01,Ron van Bruchem,exponential,177,2011-12-17,15.16,15.229877740435306,-0.06987774043530592
2003BRUC01,Ron van Bruchem,exponential,178,2011-12-17,14.27,15.229716558065512,-0.9597165580655123
2003BRUC01,Ron van Bruchem,exponential,179,2012-02-25,16.77,15.22956175077377,1.540438249226229
2003BRUC01,Ron van Bruchem,exponential,180,2012-02-25,13.26,15.22941306641327,-1.9694130664132707
2003BRUC01,Ron van Bruchem,exponential,181,2012-02-25,14.84,15.229270262810106,-0.3892702628101059
2003BRUC01,Ron van Bruchem,exponential,182,2012-03-03,13.95,15.229133107368815,-1.279133107368816
2003BRUC01,Ron van Bruchem,exponential,183,2012-03-03,14.41,15.229001376693551,-0.8190013766935511
2003BRUC01,Ron van Bruchem,exponential,184,2012-03-31,14.88,15.2288748562242,-0.34887485622419945
2003BRUC01,Ron van Bruchem,exponential,185,2012-03-31,15.52,15.22875333988693,0.2912466601130692
2003BRUC01,Ron van Bruchem,exponential,186,2012-04-14,15.83,15.228636629758524,0.6013633702414758
2003BRUC01,Ron van Bruchem,exponential,187,2012-04-14,14.91,15.22852453574402,-0.31852453574401984
2003BRUC01,Ron van Bruchem,exponential,188,2012-05-12,13.91,15.228416875267083,-1.3184168752670828
2003BRUC01,Ron van Bruchem,exponential,189,2012-05-12,15.29,15.228313472972628,0.061686527027370985
2003BRUC01,Ron van Bruchem,exponential,190,2012-05-12,15.58,15.228214160441208,0.35178583955879184
2003BRUC01,Ron van Bruchem,exponential,191,2012-05-19,14.54,15.228118775914693,-0.6881187759146936
2003BRUC01,Ron van Bruchem,exponential,192,2012-05-19,14.29,15.228027164032806,-0.9380271640328068
2003BRUC01,Ron van Bruchem,exponential,193,2012-05-19,16.75,15.22793917558007,1.5220608244199294
2003BRUC01,Ron van Bruchem,exponential,194,2012-06-09,15.34,15.227854667242775,0.11214533275722438
2003BRUC01,Ron van Bruchem,exponential,195,2012-06-09,13.96,15.227773501375546,-1.2677735013755456
2003BRUC01,Ron van Bruchem,exponential,196,2012-06-09,15.25,15.227695545777154,0.022304454222846104
2003BRUC01,Ron van Bruchem,exponential,197,2012-07-21,16.98,15.227620673475183,1.7523793265248173
2003BRUC01,Ron van Bruchem,exponential,198,2012-07-21,14.39,15.227548762519232,-0.8375487625192317
2003BRUC01,Ron van Bruchem,exponential,199,2012-08-12,15.91,15.22747969578227,0.6825203042177304
2003BRUC01,Ron van Bruchem,exponential,200,2012-08-12,14.01,15.227413360769871,-1.2174133607698714
2003BRUC01,Ron van Bruchem,exponential,201,2012-08-25,17.57,15.227349649436988,2.3426503505630123
2003BRUC01,Ron van Bruchem,exponential,202,2012-08-25,14.59,15.227288458011959,-0.6372884580119589
2003BRUC01,Ron van Bruchem,exponential,203,2012-09-15,13.21,15.227229686827501,-2.0172296868275
2003BRUC01,Ron van Bruchem,exponential,204,2012-09-15,15.46,15.227173240158365,0.23282675984163603
2003BRUC01,Ron van Bruchem,exponential,205,2012-09-15,14.37,15.22711902606542,-0.8571190260654209
2003BRUC01,Ron van Bruchem,exponential,206,2012-09-22,16.3,15.227066956245913,1.0729330437540874
2003BRUC01,Ron van Bruchem,exponential,207,2012-09-22,13.61,15.227016945889632,-1.6170169458896329
2003BRUC01,Ron van Bruchem,exponential,208,2012-09-22,13.6,15.22696891354078,-1.6269689135407805
2003BRUC01,Ron van Bruchem,exponential,209,2012-10-12,14.86,15.226922780965293,-0.36692278096529307
2003BRUC01,Ron van Bruchem,exponential,210,2012-10-12,14.14,15.226878473023415,-1.0868784730234147
2003BRUC01,Ron van Bruchem,exponential,211,2012-11-03,15.38,15.22683591754732,0.15316408245268143
2003BRUC01,Ron van Bruchem,exponential,212,2012-11-03,14.43,15.226795045223557,-0.7967950452235577
2003BRUC01,Ron van Bruchem,exponential,213,2012-11-03,13.42,15.226755789480158,-1.8067557894801585
2003BRUC01,Ron van Bruchem,exponential,214,2013-03-02,13.36,15.22671808637821,-1.86671808637821
2003BRUC01,Ron van Bruchem,exponential,215,2013-03-02,14.27,15.226681874507701,-0.9566818745077015
2003BRUC01,Ron van Bruchem,exponential,216,2013-03-02,16.72,15.226647094887515,1.4933529051124843
2003BRUC01,Ron van Bruchem,exponential,217,2013-04-01,14.16,15.226613690869346,-1.066613690869346
2003BRUC01,Ron van Bruchem,exponential,218,2013-04-01,16.01,15.226581608045446,0.7834183919545552
2003BRUC01,Ron van Bruchem,exponential,219,2013-04-27,15.59,15.226550794159996,0.36344920584000384
2003BRUC01,Ron van Bruchem,exponential,220,2013-04-27,14.25,15.226521199023997,-0.9765211990239973
2003BRUC01,Ron van Bruchem,exponential,221,2013-04-27,14.56,15.226492774433526,-0.6664927744335252
2003BRUC01,Ron van Bruchem,exponential,222,2013-05-11,16.0,15.226465474091215,0.7735345259087847
2003BRUC01,Ron van Bruchem,exponential,223,2013-05-11,14.72,15.22643925353085,-0.50643925353085
2003BRUC01,Ron van Bruchem,exponential,224,2013-05-11,15.57,15.226414070044946,0.3435859299550543
2003BRUC01,Ron van Bruchem,exponential,225,2013-06-01,14.31,15.226389882615175,-0.9163898826151744
2003BRUC01,Ron van Bruchem,exponential,226,2013-06-01,14.72,15.22636665184557,-0.5063666518455694
2003BRUC01,Ron van Bruchem,exponential,227,2013-06-01,15.54,15.22634433989835,0.3136556601016487
2003BRUC01,Ron van Bruchem,exponential,228,2013-07-26,13.42,15.226322910432293,-1.8063229104322929
2003BRUC01,Ron van Bruchem,exponential,229,2013-07-26,14.84,15.22630232854354,-0.38630232854353963
2003BRUC01,Ron van Bruchem,exponential,230,2013-09-21,14.55,15.226282560708754,-0.6762825607087528
2003BRUC01,Ron van Bruchem,exponential,231,2013-09-21,14.56,15.226263574730504,-0.6662635747305039
2003BRUC01,Ron van Bruchem,exponential,232,2013-10-13,14.84,15.226245339684839,-0.3862453396848391
2003BRUC01,Ron van Bruchem,exponential,233,2013-10-13,15.73,15.226227825870902,0.5037721741290984
2003BRUC01,Ron van Bruchem,exponential,234,2013-10-19,15.09,15.22621100476257,-0.1362110047625702
2003BRUC01,Ron van Bruchem,exponential,235,2013-10-19,15.09,15.22619484896198,-0.13619484896197953
2003BRUC01,Ron van Bruchem,exponential,236,2013-10-19,16.76,15.226179332154908,1.5338206678450934
2003BRUC01,Ron van Bruchem,exponential,237,2013-11-16,14.85,15.226164429067914,-0.3761644290679147
2003BRUC01,Ron van Bruchem,exponential,238,2013-11-16,14.12,15.226150115427165,-1.106150115427166
2003BRUC01,Ron van Bruchem,exponential,239,2013-11-16,15.28,15.22613636791891,0.05386363208108946
2003BRUC01,Ron van Bruchem,exponential,240,2013-12-21,16.6,15.2261231641515,1.3738768358485007
2003BRUC01,Ron van Bruchem,exponential,241,2013-12-21,15.61,15.226110482618925,0.3838895173810748
2003BRUC01,Ron van Bruchem,exponential,242,2013-12-21,13.7,15.22609830266577,-1.5260983026657708
2003BRUC01,Ron van Bruchem,exponential,243,2014-02-02,14.7,15.22608660445359,-0.5260866044535906
2003BRUC01,Ron van Bruchem,exponential,244,2014-02-02,15.58,15.226075368928589,0.35392463107141126
2003BRUC01,Ron van Bruchem,exponential,245,2014-06-21,14.29,15.22606457779058,-0.9360645777905816
2003BRUC01,Ron van Bruchem,exponential,246,2014-06-21,14.35,15.226054213463193,-0.8760542134631937
2003BRUC01,Ron van Bruchem,exponential,247,2014-06-21,15.12,15.226044259065228,-0.10604425906522863
2003BRUC01,Ron van Bruchem,exponential,248,2014-07-19,14.18,15.226034698383177,-1.0460346983831776
2003BRUC01,Ron van Bruchem,exponential,249,2014-07-19,16.05,15.226025515844807,0.8239744841551939
2003BRUC01,Ron van Bruchem,exponential,250,2014-07-19,14.19,15.226016696493792,-1.0360166964937925
2003BRUC01,Ron van Bruchem,exponential,251,2014-08-02,15.63,15.226008225965362,0.4039917740346386
2003BRUC01,Ron van Bruchem,exponential,252,2014-08-02,15.96,15.226000090462904,0.733999909537097
2003BRUC01,Ron van Bruchem,exponential,253,2014-08-08,17.01,15.225992276735484,1.7840077232645175
2003BRUC01,Ron van Bruchem,exponential,254,2014-09-20,17.72,15.22598477205627,2.494015227943729
2003BRUC01,Ron van Bruchem,exponential,255,2014-09-20,13.19,15.2259775642018,-2.0359775642018008
2003BRUC01,Ron van Bruchem,exponential,256,2014-09-20,14.99,15.225970641432074,-0.2359706414320737
2003BRUC01,Ron van Bruchem,exponential,257,2014-09-28,15.9,15.225963992471437,0.6740360075285636
2003BRUC01,Ron van Bruchem,exponential,258,2014-09-28,14.1,15.225957606490198,-1.1259576064901982
2003BRUC01,Ron van Bruchem,exponential,259,2014-09-28,16.19,15.225951473087012,0.9640485269129897
2003BRUC01,Ron van Bruchem,exponential,260,2014-11-01,14.07,15.225945582271919,-1.1559455822719187
2003BRUC01,Ron van Bruchem,exponential,261,2014-11-01,13.96,15.225939924450088,-1.2659399244500875
2003BRUC01,Ron van Bruchem,exponential,262,2014-12-22,16.65,15.225934490406178,1.4240655095938202
2003BRUC01,Ron van Bruchem,exponential,263,2015-05-24,15.54,15.225929271289338,0.3140707287106608
2003BRUC01,Ron van Bruchem,exponential,264,2015-05-24,13.54,15.225924258598777,-1.685924258598778
2003BRUC01,Ron van Bruchem,exponential,265,2015-05-24,14.92,15.225919444169936,-0.3059194441699358
